Item_10072_Desc,aCNT,d道具_Item_A.csv,27,Item,Desc,,「别担心，我们永远是你最坚实的后盾。」\n弥萨格大学珍贵的特殊装置。内含极强的精神力量，能在瞬间激发唤醒体的潜力，恢复其状态。\n每日 9 点，如果当前剩余次数小于 5，则可自动获得 1 次。,「心配しないで、私たちはいつもあなたの最強の後ろ盾です」\nミサゴ大学の貴重な特殊装置。\n強力な精神力を内包し、瞬時に覚醒体の潜在能力を引き出し、状態を回復する。\n毎日9:00に、残り回数が5未満の場合、自動で1回分追加される。
Item_10072_Name,aCNV,d道具_Item_A.csv,27,Item,Name,,应急灵知体,復活の魂魄
Item_9803_Desc,aGjf,d道具_Item_A.csv,28,Item,Desc,,非常时期，当用非常手段。\n温柯尔特批的一批灵啡肽试剂，可帮助守密人快速恢复理智。\n使用后，补充120灵啡肽,非常時には非常手段を。\nウインクル特製のエンフェリンは、守秘者が素早く理性を回復するのを助ける。\n使用後、エンフェリン120を補充。
Item_9803_Name,aGjh,d道具_Item_A.csv,28,Item,Name,,特批药剂,特別薬剤
Item_9719_Desc,aGcP,d道具_Item_A.csv,29,Item,Desc,,无瑕的银芯结晶。\n提纯银芯后获得，可链接高位存在的意志。,無垢のシルバーコア結晶。\nシルバーコアを精製後に得られ、高位存在の意志をリンク可能。
Item_9719_Name,aGcR,d道具_Item_A.csv,29,Item,Name,,无垢之芯,ヘブンズコア
Item_9802_Desc,aGjb,d道具_Item_A.csv,30,Item,Desc,,流光溢彩的银芯结晶。\n反复提纯银芯后获得，可链接高位存在的意志。,輝くシルバーコア結晶。\nシルバーコアを繰り返し精製した後に得られ、高位存在の意志をリンク可能。
Item_9802_Name,aGjd,d道具_Item_A.csv,30,Item,Name,,流明之芯,ルミナスコア
Item_10064_Desc,aCNn,d道具_Item_A.csv,33,Item,Desc,,由弥萨格大学创始人研究出的，能够提升唤醒体能力的制剂。\n由银芯与秘药调配而成，呈现出一种奇异的色泽。\n可以为唤醒体提供500经验值。,ミサゴ大学の創始者が研究した、覚醒体の能力を高める薬剤。\nシルバーコアと秘薬で調合され、奇妙な色合いを持つ。\n覚醒体に500経験値を提供。
Item_10064_Name,aCNp,d道具_Item_A.csv,33,Item,Name,,灵知制剂Ⅰ,霊知の薬剤Ⅰ
Item_9834_Desc,aGkX,d道具_Item_A.csv,34,Item,Desc,,由弥萨格大学创始人研究出的，能够提升唤醒体能力的制剂。由银芯与秘药调配而成，呈现出一种奇异的色泽。\n可以为唤醒体提供2000经验值。,ミサゴ大学の創始者が研究した、覚醒体の能力を高める薬剤。\nシルバーコアと秘薬で調合され、奇妙な色合いを持つ。\n覚醒体に2000経験値を提供。
Item_9834_Name,aGkZ,d道具_Item_A.csv,34,Item,Name,,灵知制剂Ⅱ,霊知の薬剤Ⅱ
Item_9762_Desc,aGfX,d道具_Item_A.csv,35,Item,Desc,,由弥萨格大学创始人研究出的，能够提升唤醒体能力的制剂。由银芯与秘药调配而成，呈现出一种奇异的色泽。\n可以为唤醒体提供10000经验值。,ミサゴ大学の創始者が研究した、覚醒体の能力を高める薬剤。\nシルバーコアと秘薬で調合され、奇妙な色合いを持つ。\n覚醒体に10000経験値を提供。
Item_9762_Name,aGfZ,d道具_Item_A.csv,35,Item,Name,,灵知制剂Ⅲ,霊知の薬剤Ⅲ
Item_10030_Desc,aCLb,d道具_Item_A.csv,36,Item,Desc,,是的，万物皆可淬制。\n你的本能、你的理智，甚至你的心……\n到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,そう、すべては精錬可能。\n本能も理性も、そして心も……\n結局、あなたと彼らは大差ないことに気づくだろう。\n深海界域の覚醒体を昇格させるための素材。
Item_10030_Name,aCLd,d道具_Item_A.csv,36,Item,Name,,淬制本能,本能の精錬
Item_9758_Desc,aGfH,d道具_Item_A.csv,37,Item,Desc,,是的，万物皆可淬制。\n你的本能、你的理智，甚至你的心……\n到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,そう、すべては精錬可能。\n本能も理性も、そして心も……\n結局、あなたと彼らは大差ないことに気づくだろう。\n深海界域の覚醒体を昇格させるための素材。
Item_9758_Name,aGfJ,d道具_Item_A.csv,37,Item,Name,,淬制理智,理性の精錬
Item_9971_Desc,aGuL,d道具_Item_A.csv,38,Item,Desc,,是的，万物皆可淬制。\n你的本能、你的理智，甚至你的心……\n到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,そう、すべては精錬可能。\n本能も理性も、そして心も……\n結局、あなたと彼らは大差ないことに気づくだろう。\n深海界域の覚醒体を昇格させるための素材。
Item_9971_Name,aGuN,d道具_Item_A.csv,38,Item,Name,,淬制心灵,精神の精錬
Item_9755_Desc,aGfv,d道具_Item_A.csv,39,Item,Desc,,为了人类存续。\n被保存在画框里的记忆。用以升格血肉界域唤醒体的材料。,人類存続のため。\n額縁に保存された記憶。\n血肉界域の覚醒体を昇格させるための素材。
Item_9755_Name,aGfx,d道具_Item_A.csv,39,Item,Name,,记忆副本,記憶のコピー
Item_9740_Desc,aGer,d道具_Item_A.csv,40,Item,Desc,,为了人类存续。\n被保存在画框里的情感。用以升格血肉界域唤醒体的材料。,人類存続のため。\n額縁に保存された記憶。\n血肉界域の覚醒体を昇格させるための素材。
Item_9740_Name,aGet,d道具_Item_A.csv,40,Item,Name,,情感副本,感情のコピー
Item_9925_Desc,aGrD,d道具_Item_A.csv,41,Item,Desc,,为了人类存续。\n被保存在画框里的意识。用以升格血肉界域唤醒体的材料。,人類存続のため。\n額縁に保存された記憶。\n血肉界域の覚醒体を昇格させるための素材。
Item_9925_Name,aGrF,d道具_Item_A.csv,41,Item,Name,,意识副本,意識のコピー
Item_10044_Desc,aCMb,d道具_Item_A.csv,42,Item,Desc,,给予我们未可知晓的认知。\n源自菲林诗社的特殊胶片，能转写人的认知。\n用以升格超维界域唤醒体的材料。,未知の認知を与える。\n映画詩クラブの特製フィルムから生まれ、人の知識を転写できる。\n超次元界域の覚醒体を昇格させるための素材。
Item_10044_Name,aCMd,d道具_Item_A.csv,42,Item,Name,,认知模板,認知テンプレート
Item_9904_Desc,aGqb,d道具_Item_A.csv,43,Item,Desc,,给予我们未可知晓的精神。\n源自菲林诗社的特殊胶片，能转写人的精神。\n用以升格超维界域唤醒体的材料。,未知の認知を与える。\n映画詩クラブの特製フィルムから生まれ、人の知識を転写できる。\n超次元界域の覚醒体を昇格させるための素材。
Item_9904_Name,aGqd,d道具_Item_A.csv,43,Item,Name,,精神模板,精神テンプレート
Item_9768_Desc,aGgv,d道具_Item_A.csv,44,Item,Desc,,给予我们未可知晓的灵知。\n源自菲林诗社的特殊胶片，能转写人的灵知。\n用以升格超维界域唤醒体的材料。,未知の認知を与える。\n映画詩クラブの特製フィルムから生まれ、人の知識を転写できる。\n超次元界域の覚醒体を昇格させるための素材。
Item_9768_Name,aGgx,d道具_Item_A.csv,44,Item,Name,,灵知模板,霊知テンプレート
Item_9940_Desc,aGsv,d道具_Item_A.csv,45,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,歴史は繰り返すが、宇宙は例外かもしれない。\n神秘的な文学が記された紙片。\n混沌界域の覚醒体を昇格させるための素材。
Item_9940_Name,aGsx,d道具_Item_A.csv,45,Item,Name,,纯白残片,純白の紙片
Item_9793_Desc,aGir,d道具_Item_A.csv,46,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,歴史は繰り返すが、宇宙は例外かもしれない。\n神秘的な文学が記された紙片。\n混沌界域の覚醒体を昇格させるための素材。
Item_9793_Name,aGit,d道具_Item_A.csv,46,Item,Name,,纯白文书,純白の文書
Item_9799_Desc,aGiP,d道具_Item_A.csv,47,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的秘篇，用以升格混沌界域唤醒体的材料。,歴史は繰り返すが、宇宙は例外かもしれない。\n神秘的な文学が記された紙片。\n混沌界域の覚醒体を昇格させるための素材。
Item_9799_Name,aGiR,d道具_Item_A.csv,47,Item,Name,,纯白秘篇,純白の秘篇
Item_9825_Desc,aGkv,d道具_Item_A.csv,48,Item,Desc,,它并非工艺品，而是蝴蝶撞上炼金术师后的悲惨结局。\n平凡的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,それは工芸品ではなく、錬金術師にぶつかった蝶の悲劇的な結末。普通の蝶水晶。\n混沌界域の覚醒体のスキルレベルを上げるために使用。
Item_9825_Name,aGkx,d道具_Item_A.csv,48,Item,Name,,失色晶蝶,失色の蝶水晶
Item_9621_Desc,aFVv,d道具_Item_A.csv,49,Item,Desc,,翅膀只负责提供美丽，价值五片什。\n闪耀的水晶蝴蝶。身体大部分已被结晶化。\n用于提升混沌界域唤醒体的技能等级。,翅は美しさをもたらすのみ。5ペンツの価値。\n輝色の蝶水晶。体の大部分が結晶化されている。\n混沌界域の覚醒体のスキルレベルを上げるために使用。
Item_9621_Name,aFVx,d道具_Item_A.csv,49,Item,Name,,闪耀晶蝶,輝色の蝶水晶
Item_9769_Desc,aGgz,d道具_Item_A.csv,50,Item,Desc,,扇动的翅膀有助于产生龙卷风，或是花粉过敏。\n成群的水晶蝴蝶。用于提升混沌界域唤醒体的技能等级。,羽ばたく翼は竜巻を生むか、花粉有れるフィーを引き起こす。群れをなす蝶水晶。\n混沌界域の覚醒体のスキルレベルを上げるために使用。
Item_9769_Name,aGgB,d道具_Item_A.csv,50,Item,Name,,混沌结晶,混沌の結晶
Item_9771_Desc,aGgH,d道具_Item_A.csv,51,Item,Desc,,花语：离我远点。\n低茎海百合的化石。用于提升深海界域唤醒体的技能等级。,花言葉：近寄らないで。\n低茎ウミユリの化石。\n深海界域の覚醒体のスキルレベルを上げるために使用。
Item_9771_Name,aGgJ,d道具_Item_A.csv,51,Item,Name,,低茎海百合,低茎ウミユリ
Item_10117_Desc,aCRn,d道具_Item_A.csv,52,Item,Desc,,数亿年前，它们在温暖的海洋中称霸一方。\n高茎海百合的化石。用于提升深海界域唤醒体的技能等级。,数億年前、温暖な海で一世を風靡した。\n高茎ウミユリの化石。\n深海界域の覚醒体のスキルレベルを上げるために使用。
Item_10117_Name,aCRp,d道具_Item_A.csv,52,Item,Name,,高茎海百合,高茎ウミユリ
Item_9812_Desc,aGjH,d道具_Item_A.csv,53,Item,Desc,,他们相约一起杀戮，在海百合盛开的春天。\n尤因他海百合的化石。用于提升深海界域唤醒体的技能等级。,彼らは海百合が咲く春に共に殺戮を誓った。\nユインタのウミユリの化石。\n深海界域の覚醒体のスキルレベルを上げるために使用。
Item_9812_Name,aGjJ,d道具_Item_A.csv,53,Item,Name,,尤因他百合,ユインタ百合
Item_9549_Desc,aFQf,d道具_Item_A.csv,54,Item,Desc,,漏风的家。总比没有的好。\n被遗留的蛹壳。用于提升血肉界域唤醒体的技能等级。,風通しの良い家。それでも無いよりはマシ。\n残された蛹の殻。\n血肉界域の覚醒体のスキルレベルを上げるために使用。
Item_9549_Name,aFQh,d道具_Item_A.csv,54,Item,Name,,风干虫蛹,風乾した蛹
Item_9601_Desc,aFTX,d道具_Item_A.csv,55,Item,Desc,,蠕动，扭曲，我们阴暗爬行……嘶……嘶……\n被寄生的虫蛹。用于提升血肉界域唤醒体的技能等级。,蠕動し、ねじれ、暗闇を這い回る……シュー……シュー……\n寄生された虫蛹。\n血肉界域の覚醒体のスキルレベルを上げるために使用。
Item_9601_Name,aFTZ,d道具_Item_A.csv,55,Item,Name,,原生虫蛹,原生虫の蛹
Item_9671_Desc,aFZj,d道具_Item_A.csv,56,Item,Desc,,芽孢又做错了什么呢，它们只是想有个家罢了。\n虫蛹和它的芽孢邻居。用于提升血肉界域唤醒体的技能等级。,芽胞は何を間違えたのか、ただ家が欲しかっただけなのに。\n虫蛹とその芽胞の隣人。\n血肉界域の覚醒体のスキルレベルを上げるために使用。
Item_9671_Name,aFZl,d道具_Item_A.csv,56,Item,Name,,芽孢聚合物,胞子ポリマー
Item_9726_Desc,aGdr,d道具_Item_A.csv,57,Item,Desc,,这下没人敢用它来占卜吉凶了吧。\n被融蚀浆覆盖的紫色水晶，用于提升超维界域唤醒体的技能等级。,これで誰も占いに使おうとは思わないだろう。\n融蝕液に覆われた紫色の水晶。\n超次元界域の覚醒体のスキルレベルを上げるために使用。
Item_9726_Name,aGdt,d道具_Item_A.csv,57,Item,Name,,残破矿晶,破損した鉱晶
Item_10013_Desc,aCJT,d道具_Item_A.csv,58,Item,Desc,,闪烁着神秘的紫色辉光，据说是陨石坠落在坎布里安河谷时残留的碎块。\n用于提升超维界域唤醒体的技能等级。,神秘的な紫色の輝きを放つ。カンブリア渓谷に隕石が落ちた際の残骸と言われている。\n超次元界域の覚醒体のスキルレベルを上げるために使用。
Item_10013_Name,aCJV,d道具_Item_A.csv,58,Item,Name,,陨星碎块,隕石の破片
Item_9756_Desc,aGfz,d道具_Item_A.csv,59,Item,Desc,,在某些平行宇宙里，它拥有毁天灭地的力量。\n来自遥远热带的完美矿晶，用于提升超维界域唤醒体的技能等级。,ある平行宇宙では、破壊的な力を持つ。\n遠い熱帯からの完璧な鉱石。\n超次元界域の覚醒体のスキルレベルを上げるために使用。
Item_9756_Name,aGfB,d道具_Item_A.csv,59,Item,Name,,尤卡坦之星,ユカタンの星
Item_9966_Desc,aGur,d道具_Item_A.csv,69,Item,Desc,,不要小看这一颗冰冰凉的眼泪——它能创造世界。\n泪滴状的液态晶体，可用于合成「超验存在」中的掉落物。,この冷たい涙を侮るなーーそれは世界を創造できる。\n涙滴状の液体クリスタル。\n「超越存在」のドロップアイテムの合成に使用。
Item_9966_Name,aGut,d道具_Item_A.csv,69,Item,Name,,拟态凝晶,擬態凝晶
Item_9676_Desc,aFZD,d道具_Item_A.csv,70,Item,Desc,,一百二十分之一的奇迹。\n暗红色的宝石碎屑，可用于合成贤者之石。,120分の1の奇跡。\n暗赤色の宝石の破片は、賢者の石の合成に使用できる。
Item_9676_Name,aFZF,d道具_Item_A.csv,70,Item,Name,,贤石碎屑,賢石の破片
Item_9543_Desc,aFPL,d道具_Item_A.csv,71,Item,Desc,,无数战争因它而起。\n被称作「第五元素」的红色晶体，其炼造方式早已失传。\n通用的唤醒体技能提升材料。,無数の戦争がこれによって始まった。\n「第五元素」と呼ばれる赤いクリスタルで、その錬成方法はすでに失われている。\n汎用の覚醒体スキル向上素材。
Item_9543_Name,aFPN,d道具_Item_A.csv,71,Item,Name,,贤者之石,賢者の石
Item_9619_Desc,aFVn,d道具_Item_A.csv,72,Item,Desc,,符号、文字、记忆……它将篡改一切。\n用于密契升级和转录，密契升级可以提升密契的主属性，密契转录会使密契随机获得副属性。,符号、文字、記憶……それはすべてを改ざんする。\n密契強化と密契転写に使用される。\n密契強化はメイン能力を強化し、密契転写はランダムなサブ能力を獲得する。
Item_9619_Name,aFVp,d道具_Item_A.csv,72,Item,Name,,千面印章,千面印章
Item_9522_Desc,aFOf,d道具_Item_A.csv,73,Item,Desc,,用于密契转录时锁定两个副属性，也可以在材料置换中置换为密契残本。\n\n直到今天，它依然眷念着笔下的轨迹。,密契転写時に2つのサブ能力を固定する。材料変換で「密約の断片」に変換可能。\n\n今でも、その筆跡を懐かしんでいる。
Item_9522_Name,aFOh,d道具_Item_A.csv,73,Item,Name,,追念羽笔,追憶の羽ペン
Item_9791_Desc,aGij,d道具_Item_A.csv,80,Item,Desc,,每个命轮都渴望回归，亦或是新生。\n被记载于教科书内的轨迹规律。用以进行命轮叠位。,すべての命輪は帰還、または新生を望む。\n教科書に記載された軌跡の法則。\n命輪の強化に使用。
Item_9791_Name,aGil,d道具_Item_A.csv,80,Item,Name,,循环母版,循環基盤
Item_9597_Desc,aFTH,d道具_Item_A.csv,81,Item,Desc,,请勿以手触碰。\n封装在特制培养皿内的珍惜灵识。可从中任选1个已解锁SSR角色的唤醒体残片。,直接手で触れないよう注意。\n特製の培養皿に封入された貴重な霊知。\n解放済みのSSR覚醒体の欠片を1つ選択可能。
Item_9597_Name,aFTJ,d道具_Item_A.csv,81,Item,Name,,原型视界,精神体カプセル
Item_21775_Desc,aCSb,d道具_Item_A.csv,82,Item,Desc,,它们的肉体、灵识和记忆都被封装于此，直到被唤醒的那一刻。\n可从中任选1个「界域研习」中的以下唤醒体唤醒：\n诺缔拉、宁菲亚、潘狄娅、艾尔瓦、珈伦；戈利亚、法洛思、凯刻斯、珊、希莱斯特；希洛、阿格里帕、尤乌哈希、雷娅、菲茵特；莉兹、汀克特、温柯尔、詹金、卡茜亚。,彼らの肉体、霊知、記憶はここに封じられているーー覚醒の時が訪れるまで。\n\n以下の「界域研究」の覚醒体を1体覚醒可能。 \nナウティラ、ニムフィーア、パンディア、アルバ、カレン。\nゴリアテ、ファロス、ケイケス、サンガー、シレスト。\nヘロット、アグリッパ、ユウハシュ、レーア、ファイント。\nリッツ、ティンクト、ウインクル、ジェンキン、カーシア。
Item_21775_Name,aCSd,d道具_Item_A.csv,82,Item,Name,,原质乐园,原質楽園
Item_21898_Desc,aCSj,d道具_Item_A.csv,83,Item,Desc,,记载了珍稀命轮的神秘古籍。\n可从中任选1个「轮转之相」中的以下SSR命轮获得：\n记忆螺旋、腐朽赠礼、欲海浮沉、坚韧意志、无声欢宴；巨人之刃、于暴雨之中、伤痛之鳍、珊瑚女之死、引舵之帆；挣脱锁链之日、苍白后裔、血肉狂宴、饕餮寓言、吞噬摇篮曲；旋转，旋转、被缚的歌谣、无法完成的演算、迷失的道路、快乐魔法秀。,貴重な命輪を記した神秘の書。\n\n以下の「輪転の相」のSSR命輪を1つ獲得可能。\n記憶螺旋、腐朽の贈り物、欲望の海、不屈の意志、無声の宴。\n巨人の刃、暴風雨の中で、疼痛の鰭、珊瑚の女の死、導きの帆。\n鎖を絶ち切る日、蒼白の末裔、狂魔の宴、暴食寓話、捕食者の子守唄。\n回れ回れ、縛られた歌、計算不能な演算、迷いの道、マジックショー。
Item_21898_Name,aCSl,d道具_Item_A.csv,83,Item,Name,,轮转之书,輪転の書
Item_9553_Desc,aFQv,d道具_Item_A.csv,94,Item,Desc,,用于呼唤「环行·拉蒙娜」回头的道具，使用后可解锁「拉蒙娜」的本源形态。\n完成意识潜游「环行·拉蒙娜」普通模式后获取。\n\n你不会成为她新的梦魇，只因你不会离她而去。,「環行・ラモンナ」を呼び戻すための道具。使用後、「ラモンナ」の本源形態を解放可能。\n意識潜行「環行・ラモンナ」普通モードをクリア後に入手。
Item_9553_Name,aFQx,d道具_Item_A.csv,94,Item,Name,,遗失的振响,失われた響き
Item_25218_Desc,aCXn,d道具_Item_A.csv,95,Item,Desc,,它将改写世界的规则。不可直视，不可接触。\n产自弥萨格地底黑池的神秘灵核，能帮助唤醒体提升至难以想象的高度，唤醒体达到60级后可使用。,それは世界のルールを書き換える。直視不可、接触不可。\nミサゴ地下の昏き海から産出される神秘の霊核で、覚醒体を想像を超える高さに引き上げる。覚醒体が60レベルに達した後に使用可能。
Item_25218_Name,aCXp,d道具_Item_A.csv,95,Item,Name,,原初灵核,原初の霊核
Item_25219_Desc,aCXr,d道具_Item_A.csv,96,Item,Desc,,它们散落在黑池中，渴望着神圣完整的伟大时刻。\n产自弥萨格地底的神秘碎片，可以在沉淀兑换中兑换原初灵核，每个月最多兑换5次。,それらは昏き海に散らばり、神聖な完全の瞬間を渇望している。\nミサゴ地下の神秘の欠片で、沈殿交換で原初の霊核に交換可能。毎月最大5回交換可能。
Item_25219_Name,aCXt,d道具_Item_A.csv,96,Item,Name,,灵核碎片,霊核の欠片
Item_69985_Desc,aFin,d道具_Item_A.csv,97,Item,Desc,,穷极的门扉开启，带来更加接近原初的力量——无人不畏惧祂，无人不向往祂。\n产自弥萨格地底黑池的神秘灵核，受到门扉之后力量的精炼，更加接近原初的本质，能帮助唤醒体提升至难以想象的高度。,極限の扉が開き、原初に近づく力をもたらすーー誰もが恐れ、誰もが憧れる。\nミサゴ地下の昏き海で生まれた神秘の霊核、扉の力で精錬され、原初の本質に近づき、覚醒体を想像を超える高みへと導く。
Item_69985_Name,aFip,d道具_Item_A.csv,97,Item,Name,,精粹原初灵核,純粋な原初の霊核
Item_69986_Desc,aFir,d道具_Item_A.csv,98,Item,Desc,,散落于黑池中的碎片，在穷极门扉的照耀中，等待着来自原初的力量诞临的时刻。\n产自弥萨格地底的神秘碎片，受到门扉之后力量的精炼，能合成精粹原初灵核。,昏き海に散らばる欠片、極限の扉の光を浴び、原初の力が訪れる瞬間を待つ。\nミサゴ地下で生まれた神秘の欠片、扉の力で精錬され、純粋な原初の霊格を合成できる。
Item_69986_Name,aFit,d道具_Item_A.csv,98,Item,Name,,精粹灵核碎片,純粋な霊核の欠片
Item_34703_Desc,aCXP,d道具_Item_A.csv,101,Item,Desc,,由奇异的材质制成的特殊装置，用于进行唤醒体与命轮的「回溯」。\n它将洗去灵魂的印记，抹除精神的疮疤，它将归还一切于原点，唤回最初的灵知。\n可以为唤醒体或常驻命轮开启「回溯」功能。,奇異な素材で作られた特別な装置で、覚醒体と命輪の「リセット」に使用される。\n魂の印を洗い流し、精神の傷を消し去り、すべてを原点に戻し、最初の霊知を呼び戻す。/n覚醒体または常設命輪に「リセット」機能を開放できる。
Item_34703_Name,aCXR,d道具_Item_A.csv,101,Item,Name,,时间原点,時間原点
Item_36863_Desc,aDaX,d道具_Item_A.csv,102,Item,Desc,,触摸它，然后投身一场新的冒险；\n拥抱它，然后沉入最荒诞的梦境。\n保存未提纯银芯的新装置，用于解锁特遣纪录和意识潜游。,それに触れて、新たな冒険へ飛び込もう。受け止めて、最も不条理な夢に浸ろう。\n\n未精製のシルバーコアを保存する新装置。\n「特務記録」と「意識潜行」の解放に使用する。
Item_36863_Name,aDaZ,d道具_Item_A.csv,102,Item,Name,,现实起点,起点装置
Item_44809_Desc,aDiX,d道具_Item_A.csv,103,Item,Desc,,外勤期间，可申请幻梦深潜试炼代理计划。\n出示代理凭证便可直接领取幻梦深潜日常训练奖励。\n注意，请勿长期缺席试炼，以免遗忘深潜技巧。,外勤中、幻夢の深潜の試練代理プランを申請可能。\n代理証明を提示すれば幻夢の深潜の日常訓練報酬を直接受け取れる。\n注意：試練を長期間欠席しないように。潜行技術を忘れないため。
Item_44809_Name,aDiZ,d道具_Item_A.csv,103,Item,Name,,代理凭证,代理証明
Item_34704_Desc,aCXT,d道具_Item_A.csv,156,Item,Desc,,有着精致绣花的束口袋，内含初阶补给。 小心，里面的东西可能还保有活性。,精巧な刺繍の巾着袋、初級補給品入り。気をつけて、中身がまだ活性を保っているかもしれない。
Item_34704_Name,aCXV,d道具_Item_A.csv,156,Item,Name,,初阶技能补给,初級スキル補給
Item_34705_Desc,aCXX,d道具_Item_A.csv,157,Item,Desc,,有着精致绣花的束口袋，内含中阶补给。\n如果你发现你的袋子在无人的情况下悄悄蠕动，请尽快交还至后勤处。,精巧な刺繍の巾着袋、中級補給品入り。\n無人の時に袋が動いていたら、速やかに後方支援部へ連絡を。
Item_34705_Name,aCXZ,d道具_Item_A.csv,157,Item,Name,,中阶技能补给,中級スキル補給
Item_34701_Desc,aCXH,d道具_Item_A.csv,158,Item,Desc,,有着精致绣花的束口袋，内含高阶补给。\n拿好，它可能有点重。谨记：千万不要让它受到撞击，包括掉到地上。,精巧な刺繍の巾着袋、上級補給品入り。\n重いかもしれないから、しっかり持って。絶対に衝撃を与えないこと、落とすのも厳禁。
