AwakerBreakThrough_唤醒体@克珀珊特_BreakthroughConditionDescription_5,arSs,h唤醒体突破_AwakerBreakThrough_A_M.csv,294,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@克莱门汀_BreakthroughConditionDescription_1,arSM,h唤醒体突破_AwakerBreakThrough_A_M.csv,284,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@克莱门汀_BreakthroughConditionDescription_2,arSN,h唤醒体突破_AwakerBreakThrough_A_M.csv,285,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@克莱门汀_BreakthroughConditionDescription_3,arSO,h唤醒体突破_AwakerBreakThrough_A_M.csv,286,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@克莱门汀_BreakthroughConditionDescription_4,arSP,h唤醒体突破_AwakerBreakThrough_A_M.csv,287,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@克莱门汀_BreakthroughConditionDescription_5,arSQ,h唤醒体突破_AwakerBreakThrough_A_M.csv,288,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@兰提戈斯_BreakthroughConditionDescription_1,arTk,h唤醒体突破_AwakerBreakThrough_A_M.csv,362,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@兰提戈斯_BreakthroughConditionDescription_2,arTl,h唤醒体突破_AwakerBreakThrough_A_M.csv,363,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@兰提戈斯_BreakthroughConditionDescription_3,arTm,h唤醒体突破_AwakerBreakThrough_A_M.csv,364,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@兰提戈斯_BreakthroughConditionDescription_4,arTn,h唤醒体突破_AwakerBreakThrough_A_M.csv,365,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@兰提戈斯_BreakthroughConditionDescription_5,arTo,h唤醒体突破_AwakerBreakThrough_A_M.csv,366,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凯蒂古拉_BreakthroughConditionDescription_1,arTI,h唤醒体突破_AwakerBreakThrough_A_M.csv,308,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@凯蒂古拉_BreakthroughConditionDescription_2,arTJ,h唤醒体突破_AwakerBreakThrough_A_M.csv,309,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凯蒂古拉_BreakthroughConditionDescription_3,arTK,h唤醒体突破_AwakerBreakThrough_A_M.csv,310,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凯蒂古拉_BreakthroughConditionDescription_4,arTL,h唤醒体突破_AwakerBreakThrough_A_M.csv,311,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凯蒂古拉_BreakthroughConditionDescription_5,arTM,h唤醒体突破_AwakerBreakThrough_A_M.csv,312,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凸月侍女_BreakthroughConditionDescription_1,arUg,h唤醒体突破_AwakerBreakThrough_A_M.csv,74,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@凸月侍女_BreakthroughConditionDescription_2,arUh,h唤醒体突破_AwakerBreakThrough_A_M.csv,75,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凸月侍女_BreakthroughConditionDescription_3,arUi,h唤醒体突破_AwakerBreakThrough_A_M.csv,76,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凸月侍女_BreakthroughConditionDescription_4,arUj,h唤醒体突破_AwakerBreakThrough_A_M.csv,77,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@凸月侍女_BreakthroughConditionDescription_5,arUk,h唤醒体突破_AwakerBreakThrough_A_M.csv,78,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@千扇公主_BreakthroughConditionDescription_1,arUE,h唤醒体突破_AwakerBreakThrough_A_M.csv,332,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@千扇公主_BreakthroughConditionDescription_2,arUF,h唤醒体突破_AwakerBreakThrough_A_M.csv,333,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@千扇公主_BreakthroughConditionDescription_3,arUG,h唤醒体突破_AwakerBreakThrough_A_M.csv,334,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@千扇公主_BreakthroughConditionDescription_4,arUH,h唤醒体突破_AwakerBreakThrough_A_M.csv,335,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@千扇公主_BreakthroughConditionDescription_5,arUI,h唤醒体突破_AwakerBreakThrough_A_M.csv,336,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡拉布_BreakthroughConditionDescription_1,arVc,h唤醒体突破_AwakerBreakThrough_A_M.csv,356,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@卡拉布_BreakthroughConditionDescription_2,arVd,h唤醒体突破_AwakerBreakThrough_A_M.csv,357,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡拉布_BreakthroughConditionDescription_3,arVe,h唤醒体突破_AwakerBreakThrough_A_M.csv,358,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡拉布_BreakthroughConditionDescription_4,arVf,h唤醒体突破_AwakerBreakThrough_A_M.csv,359,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡拉布_BreakthroughConditionDescription_5,arVg,h唤醒体突破_AwakerBreakThrough_A_M.csv,360,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡斯托尔_BreakthroughConditionDescription_1,arVA,h唤醒体突破_AwakerBreakThrough_A_M.csv,296,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@卡斯托尔_BreakthroughConditionDescription_2,arVB,h唤醒体突破_AwakerBreakThrough_A_M.csv,297,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡斯托尔_BreakthroughConditionDescription_3,arVC,h唤醒体突破_AwakerBreakThrough_A_M.csv,298,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡斯托尔_BreakthroughConditionDescription_4,arVD,h唤醒体突破_AwakerBreakThrough_A_M.csv,299,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@卡斯托尔_BreakthroughConditionDescription_5,arVE,h唤醒体突破_AwakerBreakThrough_A_M.csv,300,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@原初信徒_BreakthroughConditionDescription_1,arVY,h唤醒体突破_AwakerBreakThrough_A_M.csv,98,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@原初信徒_BreakthroughConditionDescription_2,arVZ,h唤醒体突破_AwakerBreakThrough_A_M.csv,99,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@原初信徒_BreakthroughConditionDescription_3,arWa,h唤醒体突破_AwakerBreakThrough_A_M.csv,100,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@原初信徒_BreakthroughConditionDescription_4,arWb,h唤醒体突破_AwakerBreakThrough_A_M.csv,101,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@原初信徒_BreakthroughConditionDescription_5,arWc,h唤醒体突破_AwakerBreakThrough_A_M.csv,102,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@哈姆林_BreakthroughConditionDescription_1,arWw,h唤醒体突破_AwakerBreakThrough_A_M.csv,266,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@哈姆林_BreakthroughConditionDescription_2,arWx,h唤醒体突破_AwakerBreakThrough_A_M.csv,267,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@哈姆林_BreakthroughConditionDescription_3,arWy,h唤醒体突破_AwakerBreakThrough_A_M.csv,268,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@哈姆林_BreakthroughConditionDescription_4,arWz,h唤醒体突破_AwakerBreakThrough_A_M.csv,269,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@哈姆林_BreakthroughConditionDescription_5,arWA,h唤醒体突破_AwakerBreakThrough_A_M.csv,270,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@嘀嗒人_BreakthroughConditionDescription_1,arWU,h唤醒体突破_AwakerBreakThrough_A_M.csv,230,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@嘀嗒人_BreakthroughConditionDescription_2,arWV,h唤醒体突破_AwakerBreakThrough_A_M.csv,231,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@嘀嗒人_BreakthroughConditionDescription_3,arWW,h唤醒体突破_AwakerBreakThrough_A_M.csv,232,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@嘀嗒人_BreakthroughConditionDescription_4,arWX,h唤醒体突破_AwakerBreakThrough_A_M.csv,233,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@嘀嗒人_BreakthroughConditionDescription_5,arWY,h唤醒体突破_AwakerBreakThrough_A_M.csv,234,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@塔薇_BreakthroughConditionDescription_1,arXs,h唤醒体突破_AwakerBreakThrough_A_M.csv,272,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@塔薇_BreakthroughConditionDescription_2,arXt,h唤醒体突破_AwakerBreakThrough_A_M.csv,273,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@塔薇_BreakthroughConditionDescription_3,arXu,h唤醒体突破_AwakerBreakThrough_A_M.csv,274,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@塔薇_BreakthroughConditionDescription_4,arXv,h唤醒体突破_AwakerBreakThrough_A_M.csv,275,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@塔薇_BreakthroughConditionDescription_5,arXw,h唤醒体突破_AwakerBreakThrough_A_M.csv,276,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@复仇巨刃_BreakthroughConditionDescription_1,arXQ,h唤醒体突破_AwakerBreakThrough_A_M.csv,116,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@复仇巨刃_BreakthroughConditionDescription_2,arXR,h唤醒体突破_AwakerBreakThrough_A_M.csv,117,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@复仇巨刃_BreakthroughConditionDescription_3,arXS,h唤醒体突破_AwakerBreakThrough_A_M.csv,118,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@复仇巨刃_BreakthroughConditionDescription_4,arXT,h唤醒体突破_AwakerBreakThrough_A_M.csv,119,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@复仇巨刃_BreakthroughConditionDescription_5,arXU,h唤醒体突破_AwakerBreakThrough_A_M.csv,120,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@夏塔克鸟_BreakthroughConditionDescription_1,arYo,h唤醒体突破_AwakerBreakThrough_A_M.csv,368,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@夏塔克鸟_BreakthroughConditionDescription_2,arYp,h唤醒体突破_AwakerBreakThrough_A_M.csv,369,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@夏塔克鸟_BreakthroughConditionDescription_3,arYq,h唤醒体突破_AwakerBreakThrough_A_M.csv,370,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@夏塔克鸟_BreakthroughConditionDescription_4,arYr,h唤醒体突破_AwakerBreakThrough_A_M.csv,371,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@夏塔克鸟_BreakthroughConditionDescription_5,arYs,h唤醒体突破_AwakerBreakThrough_A_M.csv,372,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@奇术师_BreakthroughConditionDescription_1,arYM,h唤醒体突破_AwakerBreakThrough_A_M.csv,236,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@奇术师_BreakthroughConditionDescription_2,arYN,h唤醒体突破_AwakerBreakThrough_A_M.csv,237,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@奇术师_BreakthroughConditionDescription_3,arYO,h唤醒体突破_AwakerBreakThrough_A_M.csv,238,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@奇术师_BreakthroughConditionDescription_4,arYP,h唤醒体突破_AwakerBreakThrough_A_M.csv,239,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@奇术师_BreakthroughConditionDescription_5,arYQ,h唤醒体突破_AwakerBreakThrough_A_M.csv,240,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@守梦人_BreakthroughConditionDescription_1,arZk,h唤醒体突破_AwakerBreakThrough_A_M.csv,80,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@守梦人_BreakthroughConditionDescription_2,arZl,h唤醒体突破_AwakerBreakThrough_A_M.csv,81,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@守梦人_BreakthroughConditionDescription_3,arZm,h唤醒体突破_AwakerBreakThrough_A_M.csv,82,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@守梦人_BreakthroughConditionDescription_4,arZn,h唤醒体突破_AwakerBreakThrough_A_M.csv,83,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@守梦人_BreakthroughConditionDescription_5,arZo,h唤醒体突破_AwakerBreakThrough_A_M.csv,84,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@幸运侦探_BreakthroughConditionDescription_1,arZI,h唤醒体突破_AwakerBreakThrough_A_M.csv,68,AwakerBreakThrough,BreakthroughConditionDescription,,完成 「调查行动」第1章,「調査」第1章を完了する,
AwakerBreakThrough_唤醒体@幸运侦探_BreakthroughConditionDescription_2,arZJ,h唤醒体突破_AwakerBreakThrough_A_M.csv,69,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@幸运侦探_BreakthroughConditionDescription_3,arZK,h唤醒体突破_AwakerBreakThrough_A_M.csv,70,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
AwakerBreakThrough_唤醒体@幸运侦探_BreakthroughConditionDescription_4,arZL,h唤醒体突破_AwakerBreakThrough_A_M.csv,71,AwakerBreakThrough,BreakthroughConditionDescription,,通关任一升格条件后可升格至下一阶,いずれかの昇格条件を満たすと昇格可能,
